contrast;language;condition;file1;file2;distance
('a', 'a~');('fr', 'fr');same;fr_fr2_f_005;fr_fr6_f_005;33.48429030138587
('a', 'a~');('fr', 'fr');same;fr_fr2_f_005;fr_fr6_r_006;32.49946385786736
('a', 'a~');('fr', 'fr');same;fr_fr2_f_005;fr_fr7_f_005;21.997012019173514
('a', 'a~');('fr', 'fr');same;fr_fr2_f_005;fr_fr7_r_006;23.806299427886426
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr3_f_005;21.83465188896615
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr3_r_006;22.665652850217505
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr4_f_005;17.02162168980117
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr4_r_006;18.01649607747362
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr5_f_005;37.68622650147742
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr5_r_006;37.763541318371544
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr6_f_005;34.236955577375134
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr6_r_006;33.345338406974115
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr7_f_005;21.947189056931784
('a', 'a~');('fr', 'fr');same;fr_fr2_r_006;fr_fr7_r_006;22.45126342449416
('a', 'a~');('fr', 'fr');same;fr_fr3_f_005;fr_fr4_f_005;20.98273765295031
('a', 'a~');('fr', 'fr');same;fr_fr3_f_005;fr_fr4_r_006;19.758110729738945
('a', 'a~');('fr', 'fr');same;fr_fr3_f_005;fr_fr5_f_005;23.759503223883176
('a', 'a~');('fr', 'fr');same;fr_fr3_f_005;fr_fr5_r_006;22.84767891709517
('a', 'a~');('fr', 'fr');same;fr_fr3_f_005;fr_fr6_f_005;25.939511059111016
('a', 'a~');('fr', 'fr');same;fr_fr3_f_005;fr_fr6_r_006;24.30684408503416
('a', 'a~');('fr', 'fr');same;fr_fr3_f_005;fr_fr7_f_005;20.6379626211301
('a', 'a~');('fr', 'fr');same;fr_fr3_f_005;fr_fr7_r_006;22.175902540323456
('a', 'a~');('fr', 'fr');same;fr_fr3_r_006;fr_fr4_f_005;21.300307102146803
('a', 'a~');('fr', 'fr');same;fr_fr3_r_006;fr_fr4_r_006;21.060547147600577
('a', 'a~');('fr', 'fr');same;fr_fr3_r_006;fr_fr5_f_005;24.94761855200669
('a', 'a~');('fr', 'fr');same;fr_fr3_r_006;fr_fr5_r_006;22.722629225115007
('a', 'a~');('fr', 'fr');same;fr_fr3_r_006;fr_fr6_f_005;27.325895348923385
('a', 'a~');('fr', 'fr');same;fr_fr3_r_006;fr_fr6_r_006;25.44519076846278
('a', 'a~');('fr', 'fr');same;fr_fr3_r_006;fr_fr7_f_005;21.136629948402398
('a', 'a~');('fr', 'fr');same;fr_fr3_r_006;fr_fr7_r_006;20.249634061768184
('a', 'a~');('fr', 'fr');same;fr_fr4_f_005;fr_fr5_f_005;36.51306424580277
('a', 'a~');('fr', 'fr');same;fr_fr4_f_005;fr_fr5_r_006;35.92362765466471
('a', 'a~');('fr', 'fr');same;fr_fr4_f_005;fr_fr6_f_005;38.5307984658202
('a', 'a~');('fr', 'fr');same;fr_fr4_f_005;fr_fr6_r_006;36.824426285073564
('a', 'a~');('fr', 'fr');same;fr_fr4_f_005;fr_fr7_f_005;21.533470173498014
('a', 'a~');('fr', 'fr');same;fr_fr4_f_005;fr_fr7_r_006;22.29367684913166
('a', 'a~');('fr', 'fr');same;fr_fr4_r_006;fr_fr5_f_005;33.85502778557043
('a', 'a~');('fr', 'fr');same;fr_fr4_r_006;fr_fr5_r_006;32.38092399083203
('a', 'a~');('fr', 'fr');same;fr_fr4_r_006;fr_fr6_f_005;37.79261334417565
('a', 'a~');('fr', 'fr');same;fr_fr4_r_006;fr_fr6_r_006;35.01295341428234
('a', 'a~');('fr', 'fr');same;fr_fr4_r_006;fr_fr7_f_005;21.672040532354625
('a', 'a~');('fr', 'fr');same;fr_fr4_r_006;fr_fr7_r_006;23.579354908641832
('a', 'a~');('fr', 'fr');same;fr_fr5_f_005;fr_fr6_f_005;26.48002639730334
('a', 'a~');('fr', 'fr');same;fr_fr5_f_005;fr_fr6_r_006;25.481297792926433
('a', 'a~');('fr', 'fr');same;fr_fr5_f_005;fr_fr7_f_005;34.667804393679205
('a', 'a~');('fr', 'fr');same;fr_fr5_f_005;fr_fr7_r_006;34.78999725692861
('a', 'a~');('fr', 'fr');same;fr_fr5_r_006;fr_fr6_f_005;25.596233392488017
('a', 'a~');('fr', 'fr');same;fr_fr5_r_006;fr_fr6_r_006;24.46964253250304
('a', 'a~');('fr', 'fr');same;fr_fr5_r_006;fr_fr7_f_005;33.19570109493137
('a', 'a~');('fr', 'fr');same;fr_fr5_r_006;fr_fr7_r_006;32.62252173344973
('a', 'a~');('fr', 'fr');same;fr_fr6_f_005;fr_fr7_f_005;23.69989229152155
('a', 'a~');('fr', 'fr');same;fr_fr6_f_005;fr_fr7_r_006;23.758941637189725
('a', 'a~');('fr', 'fr');same;fr_fr6_r_006;fr_fr7_f_005;23.681045466290417
('a', 'a~');('fr', 'fr');same;fr_fr6_r_006;fr_fr7_r_006;23.66292947771408
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr2_f_007;30.78917464108996
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr2_r_008;29.94614130534051
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr3_f_007;21.224022039460728
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr3_r_008;21.4803505150822
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr4_f_007;22.24417136775411
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr4_r_008;18.33648084804885
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr5_f_007;18.267152416689605
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr5_r_008;16.318712696466772
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr6_f_007;16.05912045136638
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr6_r_008;16.068676413484607
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr7_f_007;34.12684394993562
('a', 'a~');('fr', 'fr');same;fr_fr1_f_007;fr_fr7_r_008;35.13813943614537
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr2_f_007;33.58198703412438
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr2_r_008;32.48251307184568
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr3_f_007;22.013913152305985
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr3_r_008;21.534614365513647
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr4_f_007;23.86713557152858
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr4_r_008;19.357697398239374
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr5_f_007;18.8005802604715
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr5_r_008;16.5774258811333
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr6_f_007;18.338972124140724
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr6_r_008;17.382466456005645
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr7_f_007;37.18386381086636
('a', 'a~');('fr', 'fr');same;fr_fr1_r_008;fr_fr7_r_008;38.5929406944173
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr3_f_007;29.630979231563987
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr3_r_008;29.89575496316038
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr4_f_007;30.129375173039538
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr4_r_008;30.00911446555469
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr5_f_007;34.211553544293956
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr5_r_008;34.325814610137485
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr6_f_007;27.912185871613115
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr6_r_008;28.56244832579516
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr7_f_007;30.754125678355916
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr7_r_008;30.05491549839839
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr3_f_007;30.788610057025014
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr3_r_008;29.575587430956872
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr4_f_007;28.579734486683613
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr4_r_008;27.15595931911542
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr5_f_007;32.92440234043083
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr5_r_008;32.93041938978021
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr6_f_007;27.343513686828757
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr6_r_008;27.53737593413632
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr7_f_007;27.931456018108484
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr7_r_008;27.91296570431947
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr4_f_007;26.366236701104622
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr4_r_008;24.455904430623853
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr5_f_007;28.210055278275984
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr5_r_008;25.445097857262066
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr6_f_007;23.127188930161214
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr6_r_008;22.98425686070538
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr7_f_007;38.73813569487273
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr7_r_008;40.892369920324235
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr4_f_007;24.110661980267277
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr4_r_008;23.843546597308727
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr5_f_007;25.456387498097442
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr5_r_008;22.739840704982786
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr6_f_007;23.133086455124698
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr6_r_008;22.332777138179367
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr7_f_007;38.67145602525673
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr7_r_008;39.333094239518154
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr5_f_007;25.20945216427018
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr5_r_008;24.789782659727205
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr6_f_007;26.07980548055092
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr6_r_008;25.812585491533795
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr7_f_007;37.387308296663676
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr7_r_008;36.70579400569445
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr5_f_007;24.556396377037395
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr5_r_008;22.8079198590658
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr6_f_007;22.579960723224335
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr6_r_008;22.163170574176004
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr7_f_007;34.719710961175764
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr7_r_008;35.89706871277622
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr6_f_007;23.736988182408005
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr6_r_008;23.260267175178445
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr7_f_007;40.258585995973526
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr7_r_008;41.75789309322451
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr6_f_007;21.238190865161055
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr6_r_008;20.88516050602311
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr7_f_007;40.29737830391535
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr7_r_008;42.47615122266021
('a', 'a~');('fr', 'fr');same;fr_fr6_f_007;fr_fr7_f_007;27.206871275128467
('a', 'a~');('fr', 'fr');same;fr_fr6_f_007;fr_fr7_r_008;28.72659080410785
('a', 'a~');('fr', 'fr');same;fr_fr6_r_008;fr_fr7_f_007;26.245207768294392
('a', 'a~');('fr', 'fr');same;fr_fr6_r_008;fr_fr7_r_008;27.807423230636537
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr2_f_007;26.743771984499404
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr2_r_008;25.508690981143943
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr3_f_007;35.389261627539916
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr3_r_008;34.40121915804236
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr4_f_007;33.48109045080922
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr4_r_008;30.345680829760237
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr5_f_007;44.223444145905944
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr5_r_008;44.17575329715355
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr6_f_007;35.92757203816507
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr6_r_008;35.122225246492725
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr7_f_007;30.17747853913807
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr7_r_008;30.44818796880324
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr2_f_007;28.16963498481627
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr2_r_008;27.447791793576094
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr3_f_007;36.3871231381125
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr3_r_008;35.335059361772934
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr4_f_007;33.925149515545435
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr4_r_008;31.074870036101817
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr5_f_007;41.52675961278303
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr5_r_008;41.662378827580106
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr6_f_007;35.23442680083236
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr6_r_008;33.68037306715741
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr7_f_007;29.2979241947583
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr7_r_008;30.249326092465918
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr1_f_007;48.2833165370345
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr1_r_008;49.93068423702768
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr3_f_007;45.76160852887443
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr3_r_008;45.97121755904062
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr4_f_007;42.195282959794866
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr4_r_008;43.43574639693355
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr5_f_007;54.57085870968673
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr5_r_008;55.78517428821644
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr6_f_007;42.51645187329849
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr6_r_008;42.265183562894904
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr7_f_007;30.084034032339716
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr7_r_008;30.73545224784378
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr1_f_007;45.875682527922336
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr1_r_008;48.38559613212428
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr3_f_007;44.38966458171973
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr3_r_008;44.68060211449643
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr4_f_007;40.584299432572614
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr4_r_008;40.13992323585076
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr5_f_007;52.74807881905803
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr5_r_008;54.169799317093684
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr6_f_007;40.5857118710488
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr6_r_008;40.338774723843514
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr7_f_007;28.151931431116246
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr7_r_008;28.550283249828475
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr1_f_007;41.236504505634365
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr1_r_008;42.22242520014645
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr2_f_007;27.015505858689583
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr2_r_008;24.53957596712627
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr4_f_007;33.83742502941858
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr4_r_008;33.325033005395305
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr5_f_007;41.60583844225597
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr5_r_008;42.529789071121925
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr6_f_007;34.41509186887798
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr6_r_008;33.702666361030175
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr7_f_007;31.967822914101117
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr7_r_008;32.32621194139775
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr1_f_007;42.024146849516235
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr1_r_008;44.150296440165235
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr2_f_007;25.89287521711129
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr2_r_008;25.13881893206358
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr4_f_007;35.62656572439374
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr4_r_008;36.30731832989348
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr5_f_007;38.91689157145541
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr5_r_008;40.134325988371366
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr6_f_007;34.71605278676049
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr6_r_008;34.16478740216486
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr7_f_007;31.450022272578728
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr7_r_008;29.97171034556515
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr1_f_007;47.413087208535465
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr1_r_008;49.51917094504241
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr2_f_007;31.376148421902048
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr2_r_008;31.506148303440806
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr3_f_007;45.09124226709488
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr3_r_008;45.075935035580635
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr5_f_007;52.014990905382355
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr5_r_008;53.60966455727204
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr6_f_007;45.02977425490831
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr6_r_008;45.06648480851813
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr7_f_007;32.34051292773404
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr7_r_008;30.141939151728756
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr1_f_007;46.379974405661734
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr1_r_008;47.38864382273738
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr2_f_007;32.72648378183425
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr2_r_008;31.238702667270086
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr3_f_007;44.63284665016597
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr3_r_008;44.758121355560576
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr5_f_007;52.78164997567546
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr5_r_008;52.95268407910124
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr6_f_007;43.529248859954876
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr6_r_008;42.90509130412161
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr7_f_007;32.22540202398918
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr7_r_008;32.490859739204566
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr1_f_007;34.93915762235102
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr1_r_008;35.15989044564947
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr2_f_007;24.384647630772918
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr2_r_008;24.354579750133748
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr3_f_007;29.99967997748649
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr3_r_008;26.711805068206267
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr4_f_007;28.8199142698211
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr4_r_008;28.916731212087914
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr6_f_007;31.548194183503412
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr6_r_008;31.095863672416765
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr7_f_007;35.7409154746495
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr7_r_008;34.158752750530105
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr1_f_007;36.356190264342764
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr1_r_008;35.42754126644756
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr2_f_007;25.809577338877364
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr2_r_008;23.845735333955396
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr3_f_007;32.10154211731333
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr3_r_008;27.820833788366205
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr4_f_007;30.386028228941786
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr4_r_008;30.22353649892477
